Country Name,Country Code,Indicator Name_x,Indicator Code_x,Region,IncomeGroup,Year,Nuclear Production,Indicator Name_y,Indicator Code_y,Oil Production,Indicator Name,Indicator Code,Renewable Production,Total Production,Nuclear Proportion,Oil Proportion,Renewable Proportion
Pakistan,PAK,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,South Asia,Lower middle income,2011,5.54,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,35.29,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,40.83,0.13568454567719815,0.8643154543228019,0.0
Pakistan,PAK,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,South Asia,Lower middle income,2012,4.74,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,35.93,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,40.67,0.11654782394885665,0.8834521760511433,0.0
Pakistan,PAK,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,South Asia,Lower middle income,2013,4.89,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,38.33,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,397000000.0,397000043.22,1.2317379011694908e-08,9.654910787694597e-08,0.9999998911335131
Pakistan,PAK,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,South Asia,Lower middle income,2014,4.76,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,36.84,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,802000000.0,802000041.6,5.935161786904326e-09,4.593515971209147e-08,0.9999999481296785
Pakistan,PAK,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,South Asia,Lower middle income,2015,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,37.22,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,840000000.0,840000037.22,0.0,4.430952184618999e-08,0.9999999556904782
Pakistan,PAK,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,South Asia,Lower middle income,2016,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,,,
Pakistan,PAK,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,South Asia,Lower middle income,2017,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,,,
Pakistan,PAK,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,South Asia,Lower middle income,2018,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,,,
Pakistan,PAK,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,South Asia,Lower middle income,2019,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,,,
Pakistan,PAK,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,South Asia,Lower middle income,2020,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,,,
Pakistan,PAK,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,South Asia,Lower middle income,2021,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,,,
Palau,PLW,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,East Asia & Pacific,Upper middle income,2000,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,,,
Palau,PLW,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,East Asia & Pacific,Upper middle income,2001,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,,,
Palau,PLW,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,East Asia & Pacific,Upper middle income,2002,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,,,
Palau,PLW,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,East Asia & Pacific,Upper middle income,2003,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,,,
Palau,PLW,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,East Asia & Pacific,Upper middle income,2004,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,,,
Palau,PLW,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,East Asia & Pacific,Upper middle income,2005,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,,,
Palau,PLW,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,East Asia & Pacific,Upper middle income,2006,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,,,
Palau,PLW,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,East Asia & Pacific,Upper middle income,2007,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,,,
Palau,PLW,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,East Asia & Pacific,Upper middle income,2008,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,,,
Palau,PLW,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,East Asia & Pacific,Upper middle income,2009,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,,,
Palau,PLW,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,East Asia & Pacific,Upper middle income,2010,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,,,
Palau,PLW,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,East Asia & Pacific,Upper middle income,2011,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,,,
Palau,PLW,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,East Asia & Pacific,Upper middle income,2012,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,,,
Palau,PLW,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,East Asia & Pacific,Upper middle income,2013,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,,,
Palau,PLW,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,East Asia & Pacific,Upper middle income,2014,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,,,
Palau,PLW,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,East Asia & Pacific,Upper middle income,2015,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,,,
Palau,PLW,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,East Asia & Pacific,Upper middle income,2016,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,,,
Palau,PLW,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,East Asia & Pacific,Upper middle income,2017,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,,,
Palau,PLW,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,East Asia & Pacific,Upper middle income,2018,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,,,
Palau,PLW,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,East Asia & Pacific,Upper middle income,2019,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,,,
Palau,PLW,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,East Asia & Pacific,Upper middle income,2020,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,,,
Palau,PLW,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,East Asia & Pacific,Upper middle income,2021,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,,,
Panama,PAN,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Latin America & Caribbean,High income,2000,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,29.57,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,24000000.0,24000029.57,0.0,1.2320818153058634e-06,0.9999987679181847
Panama,PAN,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Latin America & Caribbean,High income,2001,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,50.78,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,23000000.0,23000050.78,0.0,2.2078212124712533e-06,0.9999977921787875
Panama,PAN,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Latin America & Caribbean,High income,2002,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,35.41,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,18000000.0,18000035.41,0.0,1.9672183522665635e-06,0.9999980327816477
Panama,PAN,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Latin America & Caribbean,High income,2003,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,49.0,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,21000000.0,21000049.0,0.0,2.3333278889015926e-06,0.9999976666721111
Panama,PAN,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Latin America & Caribbean,High income,2004,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,33.99,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,24000000.0,24000033.99,0.0,1.4162479942387783e-06,0.9999985837520058
Panama,PAN,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Latin America & Caribbean,High income,2005,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,35.7,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,23000000.0,23000035.7,0.0,1.5521715038033616e-06,0.9999984478284962
Panama,PAN,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Latin America & Caribbean,High income,2006,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,39.82,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,24000000.0,24000039.82,0.0,1.6591639138372063e-06,0.9999983408360862
Panama,PAN,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Latin America & Caribbean,High income,2007,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,42.3,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,19000000.0,19000042.3,0.0,2.226310833002724e-06,0.999997773689167
Panama,PAN,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Latin America & Caribbean,High income,2008,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,37.93,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,16000000.0,16000037.93,0.0,2.370619380150432e-06,0.9999976293806199
Panama,PAN,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Latin America & Caribbean,High income,2009,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,43.31,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,23000000.0,23000043.31,0.0,1.8830399324148058e-06,0.9999981169600677
Panama,PAN,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Latin America & Caribbean,High income,2010,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,42.9,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,22000000.0,22000042.9,0.0,1.949996197507415e-06,0.9999980500038026
Panama,PAN,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Latin America & Caribbean,High income,2011,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,41.54,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,23000000.0,23000041.54,0.0,1.806083694577536e-06,0.9999981939163055
Panama,PAN,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Latin America & Caribbean,High income,2012,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,29.3,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,26000000.0,26000029.3,0.0,1.1269218069688868e-06,0.999998873078193
Panama,PAN,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Latin America & Caribbean,High income,2013,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,34.45,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,35000000.0,35000034.45,0.0,9.842847454683005e-07,0.9999990157152544
Panama,PAN,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Latin America & Caribbean,High income,2014,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,36.8,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,148000000.0,148000036.8,0.0,2.486485868225135e-07,0.9999997513514131
Panama,PAN,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Latin America & Caribbean,High income,2015,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,27.76,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,469000000.0,469000027.76,0.0,5.918976195499405e-08,0.999999940810238
Panama,PAN,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Latin America & Caribbean,High income,2016,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,,,
Panama,PAN,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Latin America & Caribbean,High income,2017,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,,,
Panama,PAN,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Latin America & Caribbean,High income,2018,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,,,
Panama,PAN,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Latin America & Caribbean,High income,2019,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,,,
Panama,PAN,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Latin America & Caribbean,High income,2020,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,,,
Panama,PAN,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Latin America & Caribbean,High income,2021,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,,,
Papua New Guinea,PNG,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,East Asia & Pacific,Lower middle income,2000,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,,,
Papua New Guinea,PNG,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,East Asia & Pacific,Lower middle income,2001,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,,,
Papua New Guinea,PNG,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,East Asia & Pacific,Lower middle income,2002,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,,,
Papua New Guinea,PNG,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,East Asia & Pacific,Lower middle income,2003,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,,,
Papua New Guinea,PNG,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,East Asia & Pacific,Lower middle income,2004,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,,,
Papua New Guinea,PNG,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,East Asia & Pacific,Lower middle income,2005,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,,,
Papua New Guinea,PNG,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,East Asia & Pacific,Lower middle income,2006,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,,,
Papua New Guinea,PNG,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,East Asia & Pacific,Lower middle income,2007,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,,,
Papua New Guinea,PNG,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,East Asia & Pacific,Lower middle income,2008,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,,,
Papua New Guinea,PNG,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,East Asia & Pacific,Lower middle income,2009,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,,,
Papua New Guinea,PNG,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,East Asia & Pacific,Lower middle income,2010,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,,,
Papua New Guinea,PNG,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,East Asia & Pacific,Lower middle income,2011,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,,,
Papua New Guinea,PNG,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,East Asia & Pacific,Lower middle income,2012,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,,,
Papua New Guinea,PNG,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,East Asia & Pacific,Lower middle income,2013,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,,,
Papua New Guinea,PNG,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,East Asia & Pacific,Lower middle income,2014,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,,,
Papua New Guinea,PNG,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,East Asia & Pacific,Lower middle income,2015,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,,,
Papua New Guinea,PNG,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,East Asia & Pacific,Lower middle income,2016,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,,,
Papua New Guinea,PNG,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,East Asia & Pacific,Lower middle income,2017,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,,,
Papua New Guinea,PNG,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,East Asia & Pacific,Lower middle income,2018,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,,,
Papua New Guinea,PNG,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,East Asia & Pacific,Lower middle income,2019,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,,,
Papua New Guinea,PNG,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,East Asia & Pacific,Lower middle income,2020,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,,,
Papua New Guinea,PNG,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,East Asia & Pacific,Lower middle income,2021,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,,,
Paraguay,PRY,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Latin America & Caribbean,Upper middle income,2000,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,,,
Paraguay,PRY,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Latin America & Caribbean,Upper middle income,2001,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,,,
Paraguay,PRY,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Latin America & Caribbean,Upper middle income,2002,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,,,
Paraguay,PRY,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Latin America & Caribbean,Upper middle income,2003,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,,,
Paraguay,PRY,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Latin America & Caribbean,Upper middle income,2004,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,,,
Paraguay,PRY,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Latin America & Caribbean,Upper middle income,2005,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,,,
Paraguay,PRY,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Latin America & Caribbean,Upper middle income,2006,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,,,
Paraguay,PRY,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Latin America & Caribbean,Upper middle income,2007,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,,,
Paraguay,PRY,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Latin America & Caribbean,Upper middle income,2008,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,,,
